wave,gender,income_comparison,age,mean_effect,std,sem,hdi_5,hdi_95
Wave-1,Female,£0-£300→£301-£490,39.66666666666667,-0.01799015108108112,0.016395679007264942,0.000518476894479656,-0.045645701756605796,0.006347658606465812
Wave-1,Female,£0-£300→£301-£490,40.698412698412696,-0.01801029059213723,0.016391010636392624,0.0005183292676304668,-0.04579366946444991,0.006356862981457641
Wave-1,Female,£0-£300→£301-£490,41.730158730158735,-0.01802894911035849,0.016384839614000866,0.0005181341227679683,-0.04572584659131658,0.0063356068642126985
Wave-1,Female,£0-£300→£301-£490,42.761904761904766,-0.018046107701886756,0.016377164480331358,0.0005178914137305494,-0.0456755887561808,0.00625331039271915
Wave-1,Female,£0-£300→£301-£490,43.7936507936508,-0.01806174874966679,0.016367985279952965,0.0005176011419276014,-0.045676095032327314,0.006201603524410712
Wave-1,Female,£0-£300→£301-£490,44.82539682539683,-0.018075856000155537,0.016357303575347086,0.0005172633567691245,-0.04567183625161308,0.006173700530283075
Wave-1,Female,£0-£300→£301-£490,45.85714285714286,-0.018088414606664365,0.016345122456284198,0.0005168781559622403,-0.04569739592434736,0.00614492685857335
Wave-1,Female,£0-£300→£301-£490,46.88888888888889,-0.018099411169097763,0.01633144654485362,0.0005164456856702467,-0.045737360719413145,0.006115325627540342
Wave-1,Female,£0-£300→£301-£490,47.920634920634924,-0.01810883376986971,0.016316281996035135,0.0005159661405306944,-0.045773294097811064,0.006084940402828242
Wave-1,Female,£0-£300→£301-£490,48.952380952380956,-0.01811667200579931,0.016299636493730455,0.0005154397635298907,-0.04580518916457873,0.006050526524805426
Wave-1,Female,£0-£300→£301-£490,49.98412698412699,-0.01812291701580952,0.01628151924220364,0.0005148668457322218,-0.04583304242636547,0.005998584630581478
Wave-1,Female,£0-£300→£301-£490,51.01587301587302,-0.018127561504277342,0.01626194095291257,0.0005142477258637271,-0.04585685380346876,0.005914351836354521
Wave-1,Female,£0-£300→£301-£490,52.04761904761905,-0.018130599759909594,0.016240913826748016,0.00051358278975045,-0.045876626634843605,0.005877292821135317
Wave-1,Female,£0-£300→£301-£490,53.07936507936508,-0.018132027670046087,0.01621845153173139,0.000512872469613178,-0.04589236767601334,0.005837240965838464
Wave-1,Female,£0-£300→£301-£490,54.111111111111114,-0.01813184273032025,0.016194569176257927,0.0005121172432213188,-0.04590408708984505,0.005794233139298389
Wave-1,Female,£0-£300→£301-£490,55.142857142857146,-0.01813004404963681,0.01616928327800621,0.0005113176329097318,-0.0459098947107804,0.0057483098639499065
Wave-1,Female,£0-£300→£301-£490,56.17460317460318,-0.018126632350455266,0.016142611728668953,0.000510474204463419,-0.045858697796308065,0.0057697243314133425
Wave-1,Female,£0-£300→£301-£490,57.20634920634921,-0.018121609964398048,0.016114573754691774,0.0005095875658759748,-0.04587001931714555,0.0057744195967627246
Wave-1,Female,£0-£300→£301-£490,58.23809523809524,-0.018114980823230722,0.016085189874236475,0.0005086583659886462,-0.04590153875283931,0.005736500129275987
Wave-1,Female,£0-£300→£301-£490,59.26984126984127,-0.018106750445290785,0.016054481850612302,0.0005076872930176999,-0.045887978212393814,0.005618664193173591
Wave-1,Female,£0-£300→£301-£490,60.301587301587304,-0.018096925917468188,0.01602247264244257,0.0005066750729785516,-0.04580079673369526,0.005494640740886993
Wave-1,Female,£0-£300→£301-£490,61.333333333333336,-0.018085515872867157,0.01598918635085402,0.0005056224680157484,-0.04571223858829883,0.005488986348391697
Wave-1,Female,£0-£300→£301-£490,62.36507936507937,-0.01807253046430268,0.015954648163992727,0.0005045302746484066,-0.04562234404873117,0.005508732417856467
Wave-1,Female,£0-£300→£301-£490,63.3968253968254,-0.018057981333807368,0.0159188842991826,0.0005033993219411031,-0.04553115328243413,0.005526998489967513
Wave-1,Female,£0-£300→£301-£490,64.42857142857143,-0.01804188157834445,0.01588192194305044,0.0005022304696104639,-0.04543870632476247,0.0055207389710278665
Wave-1,Female,£0-£300→£301-£490,65.46031746031747,-0.0180242457119401,0.015843789189945747,0.000501024606077827,-0.045345043052817925,0.0055316366936431745
Wave-1,Female,£0-£300→£301-£490,66.4920634920635,-0.018005089624463757,0.01580451497898318,0.0004997826464783504,-0.045265018516342945,0.0054808656376972575
Wave-1,Female,£0-£300→£301-£490,67.52380952380953,-0.017984430537297716,0.01576412903003204,0.0004985055306368215,-0.04522238224575102,0.005428723922267105
Wave-1,Female,£0-£300→£301-£490,68.55555555555557,-0.017962286956147263,0.015722661778969766,0.0004971942210201932,-0.04517328329899887,0.0054104600256007175
Wave-1,Female,£0-£300→£301-£490,69.5873015873016,-0.017938678621250575,0.015680144312506087,0.0004958497006765427,-0.045117696394387355,0.005396337881896816
Wave-1,Female,£0-£300→£301-£490,70.61904761904762,-0.01791362645525259,0.01563660830287168,0.000494472971169745,-0.04505475706562326,0.005366465876530254
Wave-1,Female,£0-£300→£301-£490,71.65079365079366,-0.017887152509010063,0.015592085942649674,0.0004930650505186649,-0.045086047924593586,0.005254924648595136
Wave-1,Female,£0-£300→£301-£490,72.6825396825397,-0.01785927990559562,0.015546609880011664,0.000491626971149139,-0.045165351645893345,0.005219088693717699
Wave-1,Female,£0-£300→£301-£490,73.71428571428572,-0.017830032782767395,0.015500213154601386,0.0004901597778664401,-0.0449532603807058,0.005183434404369038
Wave-1,Female,£0-£300→£301-£490,74.74603174603175,-0.017799436234167434,0.01545292913429026,0.0004886645258553119,-0.044747375429489554,0.005149742533407961
Wave-1,Female,£0-£300→£301-£490,75.77777777777779,-0.01776751624950719,0.015404791453009384,0.0004871422787140437,-0.04471045546538091,0.00511701188716917
Wave-1,Female,£0-£300→£301-£490,76.80952380952382,-0.01773429965399216,0.015355833949842931,0.0004855941065284347,-0.044664533725092305,0.005069428667290866
Wave-1,Female,£0-£300→£301-£490,77.84126984126985,-0.017699814047229666,0.015306090609548621,0.0004840210839908862,-0.04460076220349483,0.005032172641158333
Wave-1,Female,£0-£300→£301-£490,78.87301587301587,-0.017664087741855305,0.01525559550465208,0.0004824242885692643,-0.04452846628845596,0.004954406297596901
Wave-1,Female,£0-£300→£301-£490,79.90476190476191,-0.017627149702103585,0.015204382739243938,0.00048080479872960816,-0.04432405505551989,0.004953154370708162
Wave-1,Female,£0-£300→£301-£490,80.93650793650795,-0.017589029482537846,0.015152486394591285,0.00047916369221621334,-0.04404367273435565,0.004927052486262889
Wave-1,Female,£0-£300→£301-£490,81.96825396825398,-0.017549757167143378,0.015099940476659222,0.0004775020443921173,-0.04390997310696846,0.0048925227720060084
Wave-1,Female,£0-£300→£301-£490,83.0,-0.017509363308976206,0.01504677886562307,0.00047582092664253544,-0.04376974382713579,0.0048444628654984445
Wave-1,Female,£0-£300→£491-£740,18.0,-0.018709232136635875,0.017396686734893724,0.0005501315382270201,-0.049149461821950555,0.00707708794581983
Wave-1,Female,£0-£300→£491-£740,19.03174603174603,-0.01875916051581673,0.017422207586293797,0.0005509385784095294,-0.049283212635441026,0.007088496295107953
Wave-1,Female,£0-£300→£491-£740,20.063492063492063,-0.01880815243289942,0.017446455586962357,0.0005517053675177087,-0.04926784208726679,0.0070698686969512614
Wave-1,Female,£0-£300→£491-£740,21.095238095238095,-0.018856172203462123,0.017469404614006975,0.0005524310794731667,-0.04936413970557011,0.007050847054295497
Wave-1,Female,£0-£300→£491-£740,22.126984126984127,-0.018903184153816362,0.017491029231585277,0.0005531149099239421,-0.04955489353000461,0.007031447233348496
Wave-1,Female,£0-£300→£491-£740,23.158730158730158,-0.018949152681067356,0.017511304745664907,0.0005537560779761666,-0.04975337243710821,0.007011685008722415
Wave-1,Female,£0-£300→£491-£740,24.19047619047619,-0.01899404231517561,0.01753020725908425,0.0005543538279352368,-0.049922150494719944,0.006991576025324122
Wave-1,Female,£0-£300→£491-£740,25.22222222222222,-0.019037817782871187,0.01754771372674208,0.000554907431051065,-0.050020747591255174,0.006971110328481143
Wave-1,Female,£0-£300→£491-£740,26.253968253968253,-0.019080444073255223,0.017563802010729847,0.0005554161872615145,-0.050117025377278746,0.0069435133510008275
Wave-1,Female,£0-£300→£491-£740,27.285714285714285,-0.0191218865049063,0.01757845093520654,0.000555879426927696,-0.05021091924718346,0.006904421937999948
Wave-1,Female,£0-£300→£491-£740,28.317460317460316,-0.019162110794292572,0.017591640340802368,0.0005562965125543619,-0.050302272868954154,0.0067787441651306676
Wave-1,Female,£0-£300→£491-£740,29.349206349206348,-0.019201083125274066,0.017603351138325025,0.0005566668404882484,-0.05033150710388759,0.006783327946215156
Wave-1,Female,£0-£300→£491-£740,30.380952380952383,-0.01923877021946395,0.0176135653615303,0.0005569898425868286,-0.05025640283368505,0.00678412837148384
Wave-1,Female,£0-£300→£491-£740,31.412698412698415,-0.019275139407202276,0.017622266218708518,0.0005572649878496184,-0.050182418485044115,0.006717038106356031
Wave-1,Female,£0-£300→£491-£740,32.44444444444444,-0.0193101586988817,0.017629438142829048,0.0005574917840038862,-0.05010966532114718,0.006639889034052957
Wave-1,Female,£0-£300→£491-£740,33.47619047619048,-0.01934379685635139,0.01763506683997776,0.0005576697790363785,-0.050038247227077066,0.006560502920977115
Wave-1,Female,£0-£300→£491-£740,34.507936507936506,-0.019376023464113715,0.017639139335816862,0.0005577985626625097,-0.05009956601020582,0.006513755199166851
Wave-1,Female,£0-£300→£491-£740,35.539682539682545,-0.019406809000017924,0.017641644019793186,0.0005578777677243508,-0.050289674998685106,0.006495025310084229
Wave-1,Female,£0-£300→£491-£740,36.57142857142857,-0.019436124905146485,0.017642570686819955,0.0005579070715087224,-0.0504705400023893,0.006475055170630851
Wave-1,Female,£0-£300→£491-£740,37.60317460317461,-0.019463943652583093,0.017641910576158635,0.0005578861969767471,-0.050641989384808385,0.006453880431806679
Wave-1,Female,£0-£300→£491-£740,38.63492063492063,-0.019490238814746638,0.017639656407231735,0.0005578149138963493,-0.050803868053916616,0.006431538025240858
Wave-1,Female,£0-£300→£491-£740,39.66666666666667,-0.019514985128973244,0.01763580241210456,0.0005576930398694187,-0.050956037896329895,0.006422908754502886
Wave-1,Female,£0-£300→£491-£740,40.698412698412696,-0.01953815856102854,0.01763034436438402,0.0005575204412456707,-0.05109640285754768,0.006442753394694064
Wave-1,Female,£0-£300→£491-£740,41.730158730158735,-0.019559736366234835,0.017623279604295876,0.0005572970339156589,-0.05108051424220375,0.006461401697789059
Wave-1,Female,£0-£300→£491-£740,42.761904761904766,-0.01957969714790353,0.017614607059718214,0.0005570227839759113,-0.051012694998874036,0.006475912556014751
Wave-1,Female,£0-£300→£491-£740,43.7936507936508,-0.01959802091277072,0.017604327262968306,0.0005566977082597783,-0.05094254201081058,0.006415871507175595
Wave-1,Female,£0-£300→£491-£740,44.82539682539683,-0.01961468912314524,0.017592442363162812,0.0005563218747282957,-0.05087037913322847,0.006330517838246296
Wave-1,Female,£0-£300→£491-£740,45.85714285714286,-0.019629684745491822,0.017578956133996636,0.0005558954027161747,-0.05083419290223866,0.00624577611541671
Wave-1,Female,£0-£300→£491-£740,46.88888888888889,-0.0196429922951885,0.01756387397681426,0.0005554184630289248,-0.0508562183406468,0.006215545726721016
Wave-1,Female,£0-£300→£491-£740,47.920634920634924,-0.01965459787721653,0.017547202918878037,0.000554891277888094,-0.050857055860239864,0.006184522648199391
Wave-1,Female,£0-£300→£491-£740,48.952380952380956,-0.019664489222562673,0.017528951606771145,0.0005543141207226501,-0.05070607225392953,0.00615275156208131
Wave-1,Female,£0-£300→£491-£740,49.98412698412699,-0.019672655720137506,0.017509130294907548,0.0005536873158056353,-0.050632544165251175,0.00612027741187691
Wave-1,Female,£0-£300→£491-£740,51.01587301587302,-0.019679088444039764,0.01748775082915753,0.0005530112377363591,-0.05055555120347207,0.006086282080892435
Wave-1,Female,£0-£300→£491-£740,52.04761904761905,-0.019683780176024224,0.01746482662563432,0.0005522863107695732,-0.05047381767435989,0.00604760250677906
Wave-1,Female,£0-£300→£491-£740,53.07936507936508,-0.019686725423060346,0.017440372644724353,0.0005515130079942354,-0.05061886296007695,0.006008632047393744
Wave-1,Female,£0-£300→£491-£740,54.111111111111114,-0.01968792042989925,0.017414405360480646,0.0005506918503656442,-0.05056053889246593,0.0059812317212349225
Wave-1,Female,£0-£300→£491-£740,55.142857142857146,-0.019687363186598052,0.017386942725534416,0.000549823405595846,-0.05042757025059378,0.005940280922405472
Wave-1,Female,£0-£300→£491-£740,56.17460317460318,-0.019685053430982303,0.017358004131714285,0.0005489082869083051,-0.05028742297787691,0.005907965039868345
Wave-1,Female,£0-£300→£491-£740,57.20634920634921,-0.019680992646059017,0.01732761036659435,0.0005479471516638333,-0.050140242534673925,0.0058667821419353255
Wave-1,Female,£0-£300→£491-£740,58.23809523809524,-0.019675184052424136,0.017295783566221645,0.0005469406998657009,-0.049986180315702324,0.005824870611177394
Wave-1,Female,£0-£300→£491-£740,59.26984126984127,-0.0196676325957389,0.017262547164299345,0.0005458896725526682,-0.049884357876183706,0.0057528438687689
Wave-1,Female,£0-£300→£491-£740,60.301587301587304,-0.019658344929378832,0.01722792583812438,0.0005447948500893834,-0.04979730603184004,0.00574704754988229
Wave-1,Female,£0-£300→£491-£740,61.333333333333336,-0.0196473293923872,0.017191945451596427,0.0005436570503641676,-0.04971842655340569,0.005711106086225158
Wave-1,Female,£0-£300→£491-£740,62.36507936507937,-0.019634595982890628,0.017154632995629058,0.0005424771269046514,-0.04963893065030557,0.005709567975187198
Wave-1,Female,£0-£300→£491-£740,63.3968253968254,-0.019620156327158727,0.017116016526303793,0.0005412559669220327,-0.04955881122600058,0.005730346191149636
Wave-1,Female,£0-£300→£491-£740,64.42857142857143,-0.019604023644511366,0.0170761251011127,0.000539994489294892,-0.04946687687592391,0.005749575355627904
Wave-1,Female,£0-£300→£491-£740,65.46031746031747,-0.019586212708296146,0.01703498871363652,0.0005386936425035324,-0.049370549974425915,0.00575932959059935
Wave-1,Female,£0-£300→£491-£740,66.4920634920635,-0.019566739803175796,0.01699263822700204,0.0005373544025257177,-0.04928852929020748,0.005759670152072873
Wave-1,Female,£0-£300→£491-£740,67.52380952380953,-0.019545622678978688,0.01694910530645558,0.0005359777707044581,-0.04920861314478307,0.0057594447437715034
Wave-1,Female,£0-£300→£491-£740,68.55555555555557,-0.01952288050137739,0.016904422351379206,0.0005345647715981749,-0.0491186621141842,0.005777958997704607
Wave-1,Female,£0-£300→£491-£740,69.5873015873016,-0.019498533799668708,0.016858622427062896,0.0005331164508231462,-0.04902621498791293,0.0057650869679685465
Wave-1,Female,£0-£300→£491-£740,70.61904761904762,-0.019472604411934682,0.016811739196529975,0.0005316338728976384,-0.04893298298216099,0.00575439534790876
Wave-1,Female,£0-£300→£491-£740,71.65079365079366,-0.019445115427867848,0.016763806852695348,0.0005301181190965608,-0.0489144144149333,0.005748994108621277
Wave-1,Female,£0-£300→£491-£740,72.6825396825397,-0.019416091129545166,0.01671486005111633,0.0005285702853248608,-0.04876440351431169,0.005698436494550204
Wave-1,Female,£0-£300→£491-£740,73.71428571428572,-0.01938555693043432,0.016664933843575508,0.000526991480017228,-0.04868304945589682,0.005610940228978786
Wave-1,Female,£0-£300→£491-£740,74.74603174603175,-0.019353539312913032,0.01661406361271371,0.0005253828220710093,-0.04860113321197436,0.005468314279891256
Wave-1,Female,£0-£300→£491-£740,75.77777777777779,-0.01932006576457752,0.01656228500790999,0.0005237454388185543,-0.04851864034272386,0.005435440813759165
Wave-1,Female,£0-£300→£491-£740,76.80952380952382,-0.01928516471360998,0.01650963388258414,0.0005220804640445478,-0.04841949222869803,0.005398937399612523
Wave-1,Female,£0-£300→£491-£740,77.84126984126985,-0.019248865463467123,0.01645614623307689,0.0005203890360532307,-0.04831606715347249,0.005290191458869116
Wave-1,Female,£0-£300→£491-£740,78.87301587301587,-0.01921119812714312,0.016401858139242963,0.0005186722957897892,-0.04821177715305381,0.0051646963473744424
Wave-1,Female,£0-£300→£491-£740,79.90476190476191,-0.019172193561250352,0.01634680570687344,0.0005169313850195886,-0.048151882198731295,0.0050902306574992645
Wave-1,Female,£0-£300→£491-£740,80.93650793650795,-0.019131883300150664,0.016291025012046392,0.0005151674445683861,-0.04810981274504662,0.005062578232549488
Wave-1,Female,£0-£300→£491-£740,81.96825396825398,-0.019090299490358464,0.016234552047488218,0.0005133816126261281,-0.047907191426853596,0.004995679372425448
Wave-1,Female,£0-£300→£491-£740,83.0,-0.01904747482542509,0.016177422671013398,0.0005115750231164714,-0.04781321014166286,0.004929132884392241
Wave-1,Female,"£0-£300→£741-£1,111",18.0,-0.024624986473373543,0.022660133349329186,0.0007165763346702016,-0.0629431645234011,0.009253367058340773
Wave-1,Female,"£0-£300→£741-£1,111",19.03174603174603,-0.024698475724460017,0.022695046167654716,0.000717680374924645,-0.063178645904196,0.009119937955551608
Wave-1,Female,"£0-£300→£741-£1,111",20.063492063492063,-0.02477085446724285,0.022728373318590286,0.0007187342719734511,-0.06340518407520382,0.00898476082330449
Wave-1,Female,"£0-£300→£741-£1,111",21.095238095238095,-0.024842072982822035,0.022760081120095386,0.0007197369606969775,-0.06363001285146033,0.008968978500734436
Wave-1,Female,"£0-£300→£741-£1,111",22.126984126984127,-0.024912081369758022,0.022790136679612202,0.0007206874009412163,-0.06362907299816789,0.008979610861639972
Wave-1,Female,"£0-£300→£741-£1,111",23.158730158730158,-0.024980829622164285,0.02281850796140783,0.0007215845796473429,-0.06375484920673931,0.009039269052886469
Wave-1,Female,"£0-£300→£741-£1,111",24.19047619047619,-0.025048267710959225,0.022845163854488128,0.0007224275129993395,-0.06388582399427788,0.009094817619434203
Wave-1,Female,"£0-£300→£741-£1,111",25.22222222222222,-0.02511434566811082,0.022870074240880917,0.0007232152485833004,-0.06392820314361915,0.009146178851241285
Wave-1,Female,"£0-£300→£741-£1,111",26.253968253968253,-0.025179013673683512,0.022893210064068855,0.0007239468675514685,-0.06396527172404849,0.009193278792557446
Wave-1,Female,"£0-£300→£741-£1,111",27.285714285714285,-0.025242222145472188,0.022914543397335584,0.0007246214867835316,-0.06399386035841208,0.009230089806728637
Wave-1,Female,"£0-£300→£741-£1,111",28.317460317460316,-0.025303921830984066,0.022934047511772394,0.0007252382610371805,-0.06401402650651833,0.009195470915287203
Wave-1,Female,"£0-£300→£741-£1,111",29.349206349206348,-0.025364063901504814,0.022951696943677567,0.0007257963850794644,-0.06414883694484091,0.008984780639583884
Wave-1,Female,"£0-£300→£741-£1,111",30.380952380952383,-0.025422600047961545,0.02296746756106622,0.0007262950957900164,-0.06429372748091255,0.008808721300704366
Wave-1,Female,"£0-£300→£741-£1,111",31.412698412698415,-0.025479482578272247,0.022981336628995565,0.0007267336742268197,-0.06443060589527014,0.008780506022209606
Wave-1,Female,"£0-£300→£741-£1,111",32.44444444444444,-0.025534664515848734,0.022993282873399447,0.0007271114476448328,-0.06455931662753416,0.008750207516933246
Wave-1,Female,"£0-£300→£741-£1,111",33.47619047619048,-0.025588099698899226,0.023003286543115935,0.0007274277914574743,-0.06462843790495992,0.008717831752860148
Wave-1,Female,"£0-£300→£741-£1,111",34.507936507936506,-0.02563974288015712,0.023011329469784465,0.0007276821311307369,-0.06477281642334003,0.008683387034734022
Wave-1,Female,"£0-£300→£741-£1,111",35.539682539682545,-0.02568954982664439,0.023017395125282922,0.0007278739439995074,-0.06491424779207465,0.008646884071425255
Wave-1,Female,"£0-£300→£741-£1,111",36.57142857142857,-0.025737477419062352,0.02302146867637223,0.0007280027609955801,-0.0650215051251039,0.008608336035253846
Wave-1,Female,"£0-£300→£741-£1,111",37.60317460317461,-0.02578348375038891,0.023023537036214466,0.0007280681682768031,-0.0651193944522946,0.00856775861277333
Wave-1,Female,"£0-£300→£741-£1,111",38.63492063492063,-0.025827528223250514,0.023023588912432953,0.0007280698087468713,-0.06520148163030703,0.008525170046568484
Wave-1,Female,"£0-£300→£741-£1,111",39.66666666666667,-0.025869571645628902,0.023021614851386877,0.0007280073834554131,-0.06527078851667278,0.008599082658003647
Wave-1,Female,"£0-£300→£741-£1,111",40.698412698412696,-0.02590957632445791,0.023017607278340978,0.0007278806528682677,-0.06533042517065463,0.008679603508504562
Wave-1,Female,"£0-£300→£741-£1,111",41.730158730158735,-0.02594750615666404,0.02301156053322165,0.0007276894379981919,-0.06547297778519252,0.008729157176081139
Wave-1,Female,"£0-£300→£741-£1,111",42.761904761904766,-0.02598332671720653,0.0230034709016653,0.0007274336213866954,-0.06566721930607897,0.00869869368496017
Wave-1,Female,"£0-£300→£741-£1,111",43.7936507936508,-0.02601700534367847,0.022993336641082537,0.0007271131479282635,-0.06579869716758775,0.008668136179955635
Wave-1,Female,"£0-£300→£741-£1,111",44.82539682539683,-0.02604851121704019,0.022981158001483672,0.0007267280255289162,-0.06574986944389889,0.008630818240140531
Wave-1,Female,"£0-£300→£741-£1,111",45.85714285714286,-0.026077815438069824,0.022966937240836215,0.0007262783255918556,-0.06568724231660977,0.008592173450557569
Wave-1,Female,"£0-£300→£741-£1,111",46.88888888888889,-0.026104891099133415,0.02295067863475452,0.0007257641833238794,-0.06561080443755345,0.008553571097892142
Wave-1,Female,"£0-£300→£741-£1,111",47.920634920634924,-0.026129713350898497,0.022932388480354355,0.0007251857978572727,-0.06552056292257256,0.008515022075391695
Wave-1,Female,"£0-£300→£741-£1,111",48.952380952380956,-0.026152259463640404,0.022912075094142045,0.000724543432183057,-0.06544719712663474,0.008476536175674995
Wave-1,Female,"£0-£300→£741-£1,111",49.98412698412699,-0.02617250888281945,0.022889748803847185,0.0007238374128927183,-0.06541552247542029,0.008438122093013044
Wave-1,Female,"£0-£300→£741-£1,111",51.01587301587302,-0.026190443278639272,0.022865421934151173,0.0007230681297269032,-0.0653840368566007,0.008375405608011189
Wave-1,Female,"£0-£300→£741-£1,111",52.04761904761905,-0.02620604658933232,0.022839108786308352,0.0007222360349309825,-0.06546551365915113,0.00832645318355553
Wave-1,Female,"£0-£300→£741-£1,111",53.07936507936508,-0.026219305057956013,0.022810825611704052,0.0007213416424188843,-0.06546902097857087,0.008318902865775375
Wave-1,Female,"£0-£300→£741-£1,111",54.111111111111114,-0.026230207262523866,0.022780590579441724,0.000720385526748108,-0.06546002124331349,0.008294336238448984
Wave-1,Female,"£0-£300→£741-£1,111",55.142857142857146,-0.026238744139337505,0.022748423738099797,0.0007193683219103704,-0.06532409697982931,0.008259905814469956
Wave-1,Female,"£0-£300→£741-£1,111",56.17460317460318,-0.026244908999429117,0.02271434697184712,0.0007182907199438542,-0.06517909658556757,0.008223575911184645
Wave-1,Female,"£0-£300→£741-£1,111",57.20634920634921,-0.02624869753806768,0.022678383951152358,0.000717153469374502,-0.06502521442292662,0.008069576661630506
Wave-1,Female,"£0-£300→£741-£1,111",58.23809523809524,-0.02625010783732648,0.02264056007836708,0.0007159573734952027,-0.06486156842947916,0.00804847312521918
Wave-1,Female,"£0-£300→£741-£1,111",59.26984126984127,-0.026249140361753378,0.02260090242850363,0.0007147032884930231,-0.06478988544977929,0.008026292434118195
Wave-1,Female,"£0-£300→£741-£1,111",60.301587301587304,-0.026245797947227662,0.022559439685566056,0.000713392121435815,-0.06475665901612075,0.008002580205962014
Wave-1,Female,"£0-£300→£741-£1,111",61.333333333333336,-0.026240085783129037,0.022516202074824902,0.000712024828130557,-0.06471745982028929,0.007998823290407901
Wave-1,Female,"£0-£300→£741-£1,111",62.36507936507937,-0.026232011387983218,0.022471221291453975,0.0007106024108666495,-0.06467230741862945,0.007946277379438354
Wave-1,Female,"£0-£300→£741-£1,111",63.3968253968254,-0.026221584578785668,0.02242453042596849,0.0007091259160580628,-0.06462122718214233,0.007916964014489037
Wave-1,Female,"£0-£300→£741-£1,111",64.42857142857143,-0.026208817434239005,0.022376163886919195,0.0007075964317987102,-0.06456425025748785,0.007885213232431632
Wave-1,Female,"£0-£300→£741-£1,111",65.46031746031747,-0.026193724252170526,0.02232615732130597,0.0007060150853457058,-0.06452833892588092,0.007836627921324403
Wave-1,Female,"£0-£300→£741-£1,111",66.4920634920635,-0.026176321501423766,0.02227454753317686,0.0007043830405452387,-0.06456276724791818,0.007725731095093422
Wave-1,Female,"£0-£300→£741-£1,111",67.52380952380953,-0.026156627768542023,0.02222137240087481,0.000702701495215686,-0.06459350218631103,0.00761102726021352
Wave-1,Female,"£0-£300→£741-£1,111",68.55555555555557,-0.02613466369958203,0.02216667079338484,0.0007009716785022777,-0.06462052954036367,0.007521853995090864
Wave-1,Female,"£0-£300→£741-£1,111",69.5873015873016,-0.026110451937412384,0.022110482486219395,0.0006991948482171581,-0.06464383751023935,0.0073919400148381815
Wave-1,Female,"£0-£300→£741-£1,111",70.61904761904762,-0.026084017054864368,0.02205284807725991,0.0006973722881780622,-0.0646634167057576,0.007363797312160861
Wave-1,Female,"£0-£300→£741-£1,111",71.65079365079366,-0.02605538548411178,0.021993808902948643,0.0006955053055580691,-0.0646792601484043,0.007278706720556611
Wave-1,Female,"£0-£300→£741-£1,111",72.6825396825397,-0.02602458544266235,0.021933406955197573,0.0006935952282580304,-0.06469136326660783,0.007057150252158369
Wave-1,Female,"£0-£300→£741-£1,111",73.71428571428572,-0.025991646856345616,0.021871684799351192,0.000691643402312326,-0.06465218544520926,0.007031053585673209
Wave-1,Female,"£0-£300→£741-£1,111",74.74603174603175,-0.025956601279681506,0.021808685493508232,0.0006896511893375929,-0.06447346395426691,0.0070099835476972695
Wave-1,Female,"£0-£300→£741-£1,111",75.77777777777779,-0.02591948181401059,0.021744452509474658,0.0006876199640330397,-0.06428028735413092,0.006908962313631906
Wave-1,Female,"£0-£300→£741-£1,111",76.80952380952382,-0.025880323023760796,0.02167902965558687,0.0006855511117399015,-0.06406326053468037,0.006802840395859108
Wave-1,Female,"£0-£300→£741-£1,111",77.84126984126985,-0.025839160851217246,0.021612461001611426,0.0006834460260665613,-0.06383229470729225,0.00669087482804196
Wave-1,Female,"£0-£300→£741-£1,111",78.87301587301587,-0.02579603253015162,0.02154479080589553,0.0006813061065848452,-0.06358920962900011,0.006529999340631706
Wave-1,Female,"£0-£300→£741-£1,111",79.90476190476191,-0.02575097649865551,0.02147606344491198,0.0006791327566020392,-0.06333432739242348,0.0064079777515411145
Wave-1,Female,"£0-£300→£741-£1,111",80.93650793650795,-0.02570403231150898,0.021406323345313772,0.0006769273810122659,-0.06311520862598355,0.0063592850651926665
Wave-1,Female,"£0-£300→£741-£1,111",81.96825396825398,-0.025655240552400878,0.021335614918586585,0.0006746913842300156,-0.06301533821462146,0.006261453471159086
Wave-1,Female,"£0-£300→£741-£1,111",83.0,-0.025604642746302288,0.021263982498363525,0.0006724261682078638,-0.06291371621092819,0.006169125133398943
Wave-1,Female,"£0-£300→£1,112+",18.0,-0.03240794055293159,0.028524421683289627,0.0009020214145828931,-0.07871597865796069,0.012194524848600207
Wave-1,Female,"£0-£300→£1,112+",19.03174603174603,-0.032515451570388855,0.028567196624058912,0.0009033740769789904,-0.07904332704470309,0.012010177752042264
Wave-1,Female,"£0-£300→£1,112+",20.063492063492063,-0.03262167873785931,0.028608032412552106,0.0009046654179958643,-0.07931811604496612,0.01200056276059717
Wave-1,Female,"£0-£300→£1,112+",21.095238095238095,-0.032726553132238094,0.02864688800638647,0.0009058941397594142,-0.07965825911031263,0.011987313868338659
Wave-1,Female,"£0-£300→£1,112+",22.126984126984127,-0.03283000528456513,0.028683723242863026,0.0009070589722135825,-0.07997504795704329,0.011970444447037503
Wave-1,Female,"£0-£300→£1,112+",23.158730158730158,-0.0329319652801891,0.028718498917698267,0.0009081586756100701,-0.0802702284939772,0.011949971126320217
Wave-1,Female,"£0-£300→£1,112+",24.19047619047619,-0.03303236286393887,0.02875117686493088,0.0009091920430352086,-0.08055580279677672,0.011907356295580419
Wave-1,Female,"£0-£300→£1,112+",25.22222222222222,-0.03313112755012999,0.028781720037814748,0.0009101579029680218,-0.0808296014814623,0.011902448144175404
